measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Brazil,Both,All ages,Conflict and terrorism,Rate,2018,0.03912906427960316,0.0430292496758241,0.035583971411907375
Deaths,Palestine,Both,All ages,Conflict and terrorism,Rate,2018,1.6362987520381058,1.79939665928554,1.488050099992175
Deaths,Nepal,Both,All ages,Conflict and terrorism,Rate,2018,0.03640761760323866,0.04003654308616584,0.03310908777965899
Deaths,Oman,Both,All ages,Conflict and terrorism,Rate,2018,0.003009341586318603,0.003309297394700113,0.002736695265980206
Deaths,Bolivia (Plurinational State of),Both,All ages,Conflict and terrorism,Rate,2018,0.07911072136401501,0.08699607425524856,0.07194329072826552
Deaths,Angola,Both,All ages,Conflict and terrorism,Rate,2018,0.10374161419472011,0.112122124006477,0.09602674674486558
Deaths,Tunisia,Both,All ages,Conflict and terrorism,Rate,2018,0.1488045807396811,0.1574854570984639,0.1406899579283704
Deaths,Bahrain,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Djibouti,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Eritrea,Both,All ages,Conflict and terrorism,Rate,2018,0.3259567723733987,0.35844647962338116,0.2964250917622574
Deaths,Costa Rica,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Gabon,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Malawi,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Mali,Both,All ages,Conflict and terrorism,Rate,2018,9.149965510627899,10.02319418295562,8.35398583146965
Deaths,Eswatini,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Mauritania,Both,All ages,Conflict and terrorism,Rate,2018,0.048608209609930376,0.05345322782714134,0.0442043062615579
Deaths,Bermuda,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Somalia,Both,All ages,Conflict and terrorism,Rate,2018,27.281034983286037,30.000269296565264,24.80937346203111
Deaths,Senegal,Both,All ages,Conflict and terrorism,Rate,2018,0.5271400961694306,0.5789894290894894,0.47996994946615607
Deaths,Cameroon,Both,All ages,Conflict and terrorism,Rate,2018,5.541802306833357,6.155628369801389,4.987963676551267
Deaths,Botswana,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Ghana,Both,All ages,Conflict and terrorism,Rate,2018,0.0346042112615186,0.03805338240564623,0.03146907003608961
Deaths,Tokelau,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Northern Mariana Islands,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Palau,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,South Sudan,Both,All ages,Conflict and terrorism,Rate,2018,17.04536030687375,18.742681377797975,15.50247072238385
Deaths,Cambodia,Both,All ages,Conflict and terrorism,Rate,2017,0.03745786953502881,0.04119147876959016,0.034064186895985275
Deaths,Maldives,Both,All ages,Conflict and terrorism,Rate,2017,0.21879818555488778,0.24060687185321197,0.1989750719344649
Deaths,Marshall Islands,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Myanmar,Both,All ages,Conflict and terrorism,Rate,2017,1.3088199948111,1.4392764911271942,1.1902409151901994
Deaths,Mongolia,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Tonga,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Albania,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Timor-Leste,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Armenia,Both,All ages,Conflict and terrorism,Rate,2017,0.9865652156379944,1.084901000489783,0.8971824160779723
Deaths,Czechia,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Belarus,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Australia,Both,All ages,Conflict and terrorism,Rate,2017,0.016601961058159677,0.01825675979305854,0.015097823537352057
Deaths,Romania,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Israel,Both,All ages,Conflict and terrorism,Rate,2017,0.2921622404132338,0.32128348121890465,0.2656923440901861
Deaths,Austria,Both,All ages,Conflict and terrorism,Rate,2017,0.022730543775481133,0.024996208352783753,0.020671156716248314
Deaths,Republic of Moldova,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Belgium,Both,All ages,Conflict and terrorism,Rate,2017,0.01765382499003685,0.019413468152510164,0.016054388606572087
Deaths,Russian Federation,Both,All ages,Conflict and terrorism,Rate,2017,0.12760206452030956,0.14032078697719133,0.11604131863582379
Deaths,Norway,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,France,Both,All ages,Conflict and terrorism,Rate,2017,0.013674229874301459,0.015037207309162326,0.0124353447721119
Deaths,Brunei Darussalam,Both,All ages,Conflict and terrorism,Rate,2017,0.23145622939021737,0.2545266048860773,0.2104862971134892
Deaths,Switzerland,Both,All ages,Conflict and terrorism,Rate,2017,0.0024160734008396947,0.0026568952647825278,0.0021971771727075278
Deaths,Suriname,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Belize,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Uruguay,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Ecuador,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Guyana,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Peru,Both,All ages,Conflict and terrorism,Rate,2017,0.06561907235580397,0.07000214213070807,0.06154558649587384
Deaths,Paraguay,Both,All ages,Conflict and terrorism,Rate,2017,0.05864115549659877,0.06448620654742539,0.05332826734218419
Deaths,El Salvador,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Qatar,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Egypt,Both,All ages,Conflict and terrorism,Rate,2017,2.283481735127601,2.515935017740285,2.072491337648261
Deaths,Malaysia,Both,All ages,Conflict and terrorism,Rate,2019,0.004179981133154277,0.004596620316128693,0.0038012748805242424
Deaths,Turkey,Both,All ages,Conflict and terrorism,Rate,2017,1.590369168912697,1.6264455560678,1.5557987910257798
Deaths,Panama,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Croatia,Both,All ages,Conflict and terrorism,Rate,2019,0.023513587026780226,0.02585730135839086,0.021383256256104627
Deaths,Thailand,Both,All ages,Conflict and terrorism,Rate,2019,0.19582802480708517,0.20698723904568944,0.18538702039327593
Deaths,Lebanon,Both,All ages,Conflict and terrorism,Rate,2017,3.175762695165823,3.5468607227071693,2.842277491474099
Deaths,Afghanistan,Both,All ages,Conflict and terrorism,Rate,2017,93.21555875079704,98.76543241267584,88.03198023124679
Deaths,Central African Republic,Both,All ages,Conflict and terrorism,Rate,2017,34.029909853151956,37.421837564368985,30.94680033009534
Deaths,Kiribati,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Finland,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Kyrgyzstan,Both,All ages,Conflict and terrorism,Rate,2019,0.09004766079741584,0.0990231519846409,0.08188934354851578
Deaths,Mauritius,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Pakistan,Both,All ages,Conflict and terrorism,Rate,2017,0.5779493274569952,0.6355563663219269,0.5255871236481664
Deaths,Mozambique,Both,All ages,Conflict and terrorism,Rate,2017,0.27694244044646366,0.303803609645339,0.2524830135559229
Deaths,Poland,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Samoa,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Grenada,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Solomon Islands,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Uzbekistan,Both,All ages,Conflict and terrorism,Rate,2019,0.003037129284659248,0.00333985482897127,0.00276196539910403
Deaths,United Republic of Tanzania,Both,All ages,Conflict and terrorism,Rate,2017,0.009391840097595812,0.01032797077862976,0.008540939470210219
Deaths,Andorra,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Chile,Both,All ages,Conflict and terrorism,Rate,2019,0.021714310388370576,0.023878682008927784,0.01974699406476322
Deaths,Cabo Verde,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Saint Vincent and the Grenadines,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Ethiopia,Both,All ages,Conflict and terrorism,Rate,2017,0.7239093402783122,0.7841409550941681,0.6687067633954277
Deaths,Ireland,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Sierra Leone,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Kuwait,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,India,Both,All ages,Conflict and terrorism,Rate,2019,0.09923033745003586,0.11023945523700532,0.08953986732346159
Deaths,Nicaragua,Both,All ages,Conflict and terrorism,Rate,2019,0.008901146819141888,0.009788367698884023,0.008094702998319376
Deaths,Botswana,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Nepal,Both,All ages,Conflict and terrorism,Rate,2019,0.03932055310546503,0.04124150280914107,0.037513126383581244
Deaths,Djibouti,Both,All ages,Conflict and terrorism,Rate,2019,0.01662401912420454,0.018281016494533158,0.015117883142813954
Deaths,Lesotho,Both,All ages,Conflict and terrorism,Rate,2017,0.2152940579853801,0.23675347073411354,0.19578841829087038
Deaths,Eritrea,Both,All ages,Conflict and terrorism,Rate,2019,0.6549299186542346,0.720209989908453,0.5955932739833831
Deaths,Bolivia (Plurinational State of),Both,All ages,Conflict and terrorism,Rate,2019,0.017334440692186058,0.019062249258121132,0.015763940523200494
Deaths,Brazil,Both,All ages,Conflict and terrorism,Rate,2019,0.02029901106832188,0.022322312876938494,0.0184599208502331
Deaths,Palestine,Both,All ages,Conflict and terrorism,Rate,2019,2.557620812221072,2.8125513996129947,2.3259003899056983
Deaths,Eswatini,Both,All ages,Conflict and terrorism,Rate,2019,0.17516465953525823,0.19262417868377893,0.1592947429751912
Deaths,Angola,Both,All ages,Conflict and terrorism,Rate,2019,0.09129455698475601,0.1591606881019439,0.04820587321574474
Deaths,Oman,Both,All ages,Conflict and terrorism,Rate,2019,3.224448818528262e-05,3.5458454178187536e-05,2.9323137849091886e-05
Deaths,United States of America,Both,All ages,Conflict and terrorism,Rate,2019,0.024915468742641528,0.02739891548789642,0.02265812750126464
Deaths,Zimbabwe,Both,All ages,Conflict and terrorism,Rate,2017,0.07778477707738257,0.08553796661030094,0.07073747698193723
Deaths,Malawi,Both,All ages,Conflict and terrorism,Rate,2019,0.03232013286949666,0.03554163873840241,0.02939192912560193
Deaths,Mali,Both,All ages,Conflict and terrorism,Rate,2019,7.9873395688747175,8.78347680636601,7.263686676611651
Deaths,Guinea,Both,All ages,Conflict and terrorism,Rate,2017,1.0161940754349716,1.1174831137931847,0.9241269014469369
Deaths,Malta,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Costa Rica,Both,All ages,Conflict and terrorism,Rate,2019,0.1146319599809219,0.12605788862217565,0.10424630544968928
Deaths,Tokelau,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Bermuda,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Netherlands,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Tunisia,Both,All ages,Conflict and terrorism,Rate,2019,0.2990707045847973,0.318390614210896,0.2810884177906714
Deaths,Bahrain,Both,All ages,Conflict and terrorism,Rate,2019,0.06691057517729303,0.07357987977130183,0.0608484776750512
Deaths,Mauritania,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Gabon,Both,All ages,Conflict and terrorism,Rate,2019,0.28328335417055756,0.311519592917121,0.2576178848603072
Deaths,Cameroon,Both,All ages,Conflict and terrorism,Rate,2019,5.46066813943335,5.808991047798731,5.136281257945433
Deaths,Lithuania,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Barbados,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Monaco,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Somalia,Both,All ages,Conflict and terrorism,Rate,2019,19.02423105908458,20.920469303392725,17.30063589823346
Deaths,Sweden,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Cook Islands,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,South Sudan,Both,All ages,Conflict and terrorism,Rate,2019,14.005979301122048,15.51912389718875,12.63823685519066
Deaths,Senegal,Both,All ages,Conflict and terrorism,Rate,2019,1.2742233509477257,1.4012314303993096,1.1587787269460492
Deaths,Ghana,Both,All ages,Conflict and terrorism,Rate,2019,0.0980890445539332,0.10786605982740971,0.08920217800986156
Deaths,Puerto Rico,Both,All ages,Conflict and terrorism,Rate,2017,0.2101303740243999,0.23107509711351348,0.1910925640497706
Deaths,Niger,Both,All ages,Conflict and terrorism,Rate,2017,1.3653193750769514,1.5014074412213914,1.2416214521180535
Deaths,Kiribati,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Northern Mariana Islands,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Palau,Both,All ages,Conflict and terrorism,Rate,2019,0.0,0.0,0.0
Deaths,Tuvalu,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,United States Virgin Islands,Both,All ages,Conflict and terrorism,Rate,2017,0.0,0.0,0.0
Deaths,Samoa,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Malaysia,Both,All ages,Conflict and terrorism,Rate,2021,0.00314333111857136,0.003456642319588999,0.002858545347830037
Deaths,Solomon Islands,Both,All ages,Conflict and terrorism,Rate,2021,0.29257337510427295,0.3217355957173426,0.2660662299819581
Deaths,Malta,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Netherlands,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Uzbekistan,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Andorra,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Thailand,Both,All ages,Conflict and terrorism,Rate,2021,0.10047107748923409,0.11098325337942418,0.09094749554374103
Deaths,Lithuania,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Sweden,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Bolivia (Plurinational State of),Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Barbados,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Sudan,Both,All ages,Conflict and terrorism,Rate,2017,1.4759032699785142,1.7968217262505657,1.2054709140771667
Deaths,Tunisia,Both,All ages,Conflict and terrorism,Rate,2021,0.26176459839746385,0.2724573148772519,0.2516477625456232
Deaths,Kyrgyzstan,Both,All ages,Conflict and terrorism,Rate,2021,0.655680485821428,0.662696986475375,0.6488996052902206
Deaths,Croatia,Both,All ages,Conflict and terrorism,Rate,2021,0.023526342921309354,0.025871328695375197,0.021394856466705473
Deaths,Finland,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Somalia,Both,All ages,Conflict and terrorism,Rate,2021,10.491194364491411,11.009402990755584,10.003792916530442
Deaths,Chile,Both,All ages,Conflict and terrorism,Rate,2021,0.021278257512271474,0.023399165607936034,0.019350447575271032
Deaths,Bahrain,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Costa Rica,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Grenada,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Ghana,Both,All ages,Conflict and terrorism,Rate,2021,0.00881210751351809,0.00969045340976964,0.008013730652974931
Deaths,United States of America,Both,All ages,Conflict and terrorism,Rate,2021,0.006613447709456085,0.007272642419321334,0.00601426940715528
Deaths,Ireland,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Gabon,Both,All ages,Conflict and terrorism,Rate,2021,0.11012302955645556,0.121099531028472,0.10014588408065256
Deaths,Botswana,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Poland,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Kuwait,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Nicaragua,Both,All ages,Conflict and terrorism,Rate,2021,0.2698966709277092,0.2967985934198765,0.24544403499745512
Deaths,India,Both,All ages,Conflict and terrorism,Rate,2021,0.061301833412714085,0.06456253831632575,0.05826404768577068
Deaths,Mali,Both,All ages,Conflict and terrorism,Rate,2021,3.816696418038839,4.062814428485051,3.587600437239539
Deaths,Saint Vincent and the Grenadines,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Nepal,Both,All ages,Conflict and terrorism,Rate,2021,0.0032122378165713662,0.0035324172855169373,0.0029212090996182313
Deaths,Mauritania,Both,All ages,Conflict and terrorism,Rate,2021,2.0293378799260073e-05,2.2316119212046167e-05,1.8454798864696646e-05
Deaths,Djibouti,Both,All ages,Conflict and terrorism,Rate,2021,0.31778002284431084,0.34945471343879575,0.2889891556661042
Deaths,Eswatini,Both,All ages,Conflict and terrorism,Rate,2021,0.17311844445628183,0.190374007330471,0.15743391496375156
Deaths,Eritrea,Both,All ages,Conflict and terrorism,Rate,2021,0.0033771292468829698,0.003713744251926928,0.003071161367843945
Deaths,Brazil,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Bermuda,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Palestine,Both,All ages,Conflict and terrorism,Rate,2021,6.80318835216155,7.481295440775785,6.186819549358083
Deaths,Angola,Both,All ages,Conflict and terrorism,Rate,2021,0.3913458374295696,0.4303531929111136,0.35588990811931553
Deaths,Senegal,Both,All ages,Conflict and terrorism,Rate,2021,0.07566142428025953,0.0832029688448448,0.06880649992891315
Deaths,Oman,Both,All ages,Conflict and terrorism,Rate,2021,0.042517624475339716,0.046755564255238,0.038665528084742794
Deaths,Malawi,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Cameroon,Both,All ages,Conflict and terrorism,Rate,2021,3.178050811883209,3.4357294708847226,2.9408867561701477
Deaths,Northern Mariana Islands,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Palau,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,Tokelau,Both,All ages,Conflict and terrorism,Rate,2021,0.0,0.0,0.0
Deaths,South Sudan,Both,All ages,Conflict and terrorism,Rate,2021,7.0454643861939985,7.601551744339527,6.532902614830344
Deaths,Thailand,Both,All ages,Conflict and terrorism,Rate,1996,0.03945070713366888,0.04338295224778295,0.0358764734263214
Deaths,Poland,Both,All ages,Conflict and terrorism,Rate,1996,0.002601619763590669,0.0028609359418659964,0.0023659130366815552
Deaths,Kyrgyzstan,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Kiribati,Both,All ages,Conflict and terrorism,Rate,1996,1.2285943058916988,1.3510543150419003,1.11728367295692
Deaths,Chile,Both,All ages,Conflict and terrorism,Rate,1996,0.013824661926100315,0.015202633660016151,0.012572147681386567
Deaths,Ireland,Both,All ages,Conflict and terrorism,Rate,1996,0.02705694083910703,0.029753838591965065,0.024605582245275658
Deaths,Uzbekistan,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Malaysia,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Nicaragua,Both,All ages,Conflict and terrorism,Rate,1996,0.46033823599632195,0.5062224016008359,0.41863159600368394
Deaths,Samoa,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,India,Both,All ages,Conflict and terrorism,Rate,1996,0.4902881101135151,0.8362358902782819,0.295870675342667
Deaths,Saint Vincent and the Grenadines,Both,All ages,Conflict and terrorism,Rate,1996,0.9079445362027563,0.9984438130413916,0.8256847694841946
Deaths,United States of America,Both,All ages,Conflict and terrorism,Rate,1996,0.015981406025012943,0.017574351001781126,0.014533490784561962
Deaths,Palestine,Both,All ages,Conflict and terrorism,Rate,1996,5.466057208516595,6.01088589001097,4.970832475160779
Deaths,Solomon Islands,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Malta,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Nepal,Both,All ages,Conflict and terrorism,Rate,1996,0.37588108199119646,0.3784943993318065,0.3733487719517515
Deaths,Oman,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Lithuania,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Andorra,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Netherlands,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Brazil,Both,All ages,Conflict and terrorism,Rate,1996,0.03884497965785115,0.04476876408334309,0.03392742870419804
Deaths,Croatia,Both,All ages,Conflict and terrorism,Rate,1996,3.320355114986594,3.651311164362116,3.0195309717807994
Deaths,Bolivia (Plurinational State of),Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Angola,Both,All ages,Conflict and terrorism,Rate,1996,0.39348328321888754,0.5614880040352345,0.26818433656711294
Deaths,Tunisia,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Barbados,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Sweden,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Bahrain,Both,All ages,Conflict and terrorism,Rate,1996,1.366579770748035,1.5027934666993787,1.242767655952804
Deaths,Costa Rica,Both,All ages,Conflict and terrorism,Rate,1996,0.02787944163279715,0.03065832206638092,0.025353564474541446
Deaths,Gabon,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Grenada,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Finland,Both,All ages,Conflict and terrorism,Rate,1996,0.019463432141627685,0.021403447707977048,0.017700045366694464
Deaths,Kuwait,Both,All ages,Conflict and terrorism,Rate,1996,0.9093690613672052,1.0000103276028585,0.8269802326817067
Deaths,Djibouti,Both,All ages,Conflict and terrorism,Rate,1996,0.0,0.0,0.0
Deaths,Eritrea,Both,All ages,Conflict and terrorism,Rate,1996,0.5578104639346652,0.5740385101527693,0.542329780079688
Deaths,Tonga,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Russian Federation,Both,All ages,Conflict and terrorism,Rate,2018,0.09937050859353734,0.10782402173493227,0.09165700622787895
Deaths,El Salvador,Both,All ages,Conflict and terrorism,Rate,2018,3.016202678536913,3.316842365568843,2.7429347433059674
Deaths,Maldives,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Afghanistan,Both,All ages,Conflict and terrorism,Rate,2018,127.38455110239222,136.46803699159585,118.96858840128614
Deaths,Czechia,Both,All ages,Conflict and terrorism,Rate,2018,0.028210383285897273,0.031022250294196915,0.02565452281688193
Deaths,Lesotho,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,France,Both,All ages,Conflict and terrorism,Rate,2018,0.02075778277385252,0.0268443684652638,0.015858668115947064
Deaths,Sudan,Both,All ages,Conflict and terrorism,Rate,2018,2.2732486884793994,2.642494853604249,1.9511210342631429
Deaths,Myanmar,Both,All ages,Conflict and terrorism,Rate,2018,0.41169080121818413,0.4877787041957758,0.34625121112479584
Deaths,Guyana,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Lebanon,Both,All ages,Conflict and terrorism,Rate,2018,0.36207489481004385,0.39443045080965644,0.3324611422334898
Deaths,Armenia,Both,All ages,Conflict and terrorism,Rate,2018,0.29675847201862804,0.32633784172962926,0.269872157153953
Deaths,Brunei Darussalam,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Ethiopia,Both,All ages,Conflict and terrorism,Rate,2018,0.9669649076459875,1.0727433774416535,0.8729943939768081
Deaths,Tuvalu,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Panama,Both,All ages,Conflict and terrorism,Rate,2018,0.024672758821861967,0.02713201348110688,0.022437407097099283
Deaths,Uruguay,Both,All ages,Conflict and terrorism,Rate,2018,0.0819234083804639,0.09008911555636194,0.07450114832661693
Deaths,Niger,Both,All ages,Conflict and terrorism,Rate,2018,2.5037596122453794,2.7533215901538997,2.276919014157719
Deaths,Zimbabwe,Both,All ages,Conflict and terrorism,Rate,2018,0.09457001174587766,0.10124263505371371,0.08838458345252685
Deaths,United States Virgin Islands,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Cook Islands,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Pakistan,Both,All ages,Conflict and terrorism,Rate,2018,0.4914757987184582,0.5363345294416317,0.45067231629061594
Deaths,Timor-Leste,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Romania,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Suriname,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Mauritius,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Israel,Both,All ages,Conflict and terrorism,Rate,2018,1.0688816044984535,1.1842716744531308,0.9645740252642434
Deaths,Australia,Both,All ages,Conflict and terrorism,Rate,2018,0.009542770775567033,0.013001111028904992,0.006868685712980649
Deaths,Sierra Leone,Both,All ages,Conflict and terrorism,Rate,2018,0.012287946580493665,0.013512746372799636,0.011174658732109261
Deaths,Central African Republic,Both,All ages,Conflict and terrorism,Rate,2018,21.552748944958516,23.701016945513853,19.60007008665425
Deaths,Mongolia,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Paraguay,Both,All ages,Conflict and terrorism,Rate,2018,0.043397931406459075,0.04772361568779526,0.03946607921591275
Deaths,Qatar,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Cabo Verde,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Ecuador,Both,All ages,Conflict and terrorism,Rate,2018,0.017539101527403973,0.01928730964071877,0.015950059088609886
Deaths,Monaco,Both,All ages,Conflict and terrorism,Rate,2018,0.0,0.0,0.0
Deaths,Mozambique,Both,All ages,Conflict and terrorism,Rate,2018,1.1361372160064067,1.209451133990223,1.0678959197184157
